"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""constraints""|""relative:///Bodies.cs:411:25:411:35""]] is useless, since its value is never read.","/Bodies.cs","411","25","411","73"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""localInertiaReference""|""relative:///Bodies.cs:445:21:445:41""]] is useless, since its value is never read.","/Bodies.cs","445","21","445","94"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""m0""|""relative:///Bodies_GatherScatter.cs:218:25:218:26""]] is useless, since its value is never read.","/Bodies_GatherScatter.cs","218","25","218","61"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""m1""|""relative:///Bodies_GatherScatter.cs:219:25:219:26""]] is useless, since its value is never read.","/Bodies_GatherScatter.cs","219","25","219","94"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""m2""|""relative:///Bodies_GatherScatter.cs:220:25:220:26""]] is useless, since its value is never read.","/Bodies_GatherScatter.cs","220","25","220","94"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""m3""|""relative:///Bodies_GatherScatter.cs:221:25:221:26""]] is useless, since its value is never read.","/Bodies_GatherScatter.cs","221","25","221","94"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""m4""|""relative:///Bodies_GatherScatter.cs:222:25:222:26""]] is useless, since its value is never read.","/Bodies_GatherScatter.cs","222","25","222","94"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""m0""|""relative:///Bodies_GatherScatter.cs:421:25:421:26""]] is useless, since its value is never read.","/Bodies_GatherScatter.cs","421","25","421","107"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""m1""|""relative:///Bodies_GatherScatter.cs:422:25:422:26""]] is useless, since its value is never read.","/Bodies_GatherScatter.cs","422","25","422","107"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""m2""|""relative:///Bodies_GatherScatter.cs:423:25:423:26""]] is useless, since its value is never read.","/Bodies_GatherScatter.cs","423","25","423","107"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""m3""|""relative:///Bodies_GatherScatter.cs:424:25:424:26""]] is useless, since its value is never read.","/Bodies_GatherScatter.cs","424","25","424","107"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""child""|""relative:///Collidables/BigCompound.cs:56:25:56:29""]] is useless, since its value is never read.","/Collidables/BigCompound.cs","56","25","56","47"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""shapeIndex""|""relative:///Collidables/BoundingBoxBatcher.cs:280:21:280:30""]] is useless, since its value is never read.","/Collidables/BoundingBoxBatcher.cs","280","21","280","54"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""child""|""relative:///Collidables/Compound.cs:143:25:143:29""]] is useless, since its value is never read.","/Collidables/Compound.cs","143","25","143","47"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""x""|""relative:///Collidables/ConvexHullHelper.cs:99:21:99:21""]] is useless, since its value is never read.","/Collidables/ConvexHullHelper.cs","99","21","99","43"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""y""|""relative:///Collidables/ConvexHullHelper.cs:100:21:100:21""]] is useless, since its value is never read.","/Collidables/ConvexHullHelper.cs","100","21","100","43"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""x""|""relative:///Collidables/ConvexHullHelper.cs:99:21:99:21""]] is useless, since its value is never read.","/Collidables/ConvexHullHelper.cs","121","17","121","39"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""y""|""relative:///Collidables/ConvexHullHelper.cs:100:21:100:21""]] is useless, since its value is never read.","/Collidables/ConvexHullHelper.cs","122","17","122","39"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""compound""|""relative:///CollisionDetection/CollisionTasks/ConvexCompoundCollisionTask.cs:56:29:56:36""]] is useless, since its value is never read.","/CollisionDetection/CollisionTasks/ConvexCompoundCollisionTask.cs","56","29","56","74"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""previousIndex""|""relative:///CollisionDetection/CollisionTasks/TriangleConvexHullTester.cs:234:21:234:33""]] is useless, since its value is never read.","/CollisionDetection/CollisionTasks/TriangleConvexHullTester.cs","256","21","256","41"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""useEdgeCaseForA""|""relative:///CollisionDetection/CollisionTasks/TrianglePairTester.cs:426:17:426:31""]] is useless, since its value is never read.","/CollisionDetection/CollisionTasks/TrianglePairTester.cs","430","13","430","79"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""useEdgeCaseForB""|""relative:///CollisionDetection/CollisionTasks/TrianglePairTester.cs:427:17:427:31""]] is useless, since its value is never read.","/CollisionDetection/CollisionTasks/TrianglePairTester.cs","431","13","431","79"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""useFaceCaseForA""|""relative:///CollisionDetection/CollisionTasks/TrianglePairTester.cs:428:17:428:31""]] is useless, since its value is never read.","/CollisionDetection/CollisionTasks/TrianglePairTester.cs","432","13","432","79"
