"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""open""|""relative:///Exporting/Filtering/Parsing/FilterGrammar.cs:13:14:13:17""]] is useless, since its value is never read.","/Exporting/Filtering/Parsing/FilterGrammar.cs","13","9","13","44"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""value""|""relative:///Exporting/Filtering/Parsing/FilterGrammar.cs:14:14:14:18""]] is useless, since its value is never read.","/Exporting/Filtering/Parsing/FilterGrammar.cs","14","9","14","89"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""close""|""relative:///Exporting/Filtering/Parsing/FilterGrammar.cs:15:14:15:18""]] is useless, since its value is never read.","/Exporting/Filtering/Parsing/FilterGrammar.cs","15","9","15","45"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""open""|""relative:///Exporting/Filtering/Parsing/FilterGrammar.cs:73:14:73:17""]] is useless, since its value is never read.","/Exporting/Filtering/Parsing/FilterGrammar.cs","73","9","73","43"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""content""|""relative:///Exporting/Filtering/Parsing/FilterGrammar.cs:74:14:74:20""]] is useless, since its value is never read.","/Exporting/Filtering/Parsing/FilterGrammar.cs","74","9","74","72"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""close""|""relative:///Exporting/Filtering/Parsing/FilterGrammar.cs:75:14:75:18""]] is useless, since its value is never read.","/Exporting/Filtering/Parsing/FilterGrammar.cs","75","9","75","44"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""templateContext""|""relative:///Exporting/Writers/HtmlMessageWriter.cs:45:13:45:27""]] is useless, since its value is never read.","/Exporting/Writers/HtmlMessageWriter.cs","45","13","45","78"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""templateContext""|""relative:///Exporting/Writers/HtmlMessageWriter.cs:58:13:58:27""]] is useless, since its value is never read.","/Exporting/Writers/HtmlMessageWriter.cs","58","13","58","80"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""templateContext""|""relative:///Exporting/Writers/HtmlMessageWriter.cs:94:13:94:27""]] is useless, since its value is never read.","/Exporting/Writers/HtmlMessageWriter.cs","94","13","94","84"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method Parse is too closely tied to [[""OptionalExtensions""|""file:///home/badgy/.nuget/packages/jsonextensions/1.2.0/lib/net5.0/JsonExtensions.dll:0:0:0:0""]]: 4 dependencies to it, but only 2 dependencies to its own type.","/Discord/Data/Channel.cs","45","27","45","31"
