"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""check""|""relative:///src/System.CommandLine/Platform.cs:15:29:15:33""]] is useless, since its value is never read.","/src/System.CommandLine/Platform.cs","15","29","15","62"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method CreateEnumerable is too closely tied to [[""Type""|""file:///usr/share/dotnet/packs/Microsoft.NETCore.App.Ref/6.0.0/ref/net6.0/System.Runtime.dll:0:0:0:0""]]: 5 dependencies to it, but only 2 dependencies to its own type.","/src/System.CommandLine/Binding/ArgumentConverter.DefaultValues.cs","40","26","40","41"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method GetWordToComplete is too closely tied to [[""String""|""file:///usr/share/dotnet/packs/Microsoft.NETCore.App.Ref/6.0.0/ref/net6.0/System.Runtime.dll:0:0:0:0""]]: 5 dependencies to it, but only 0 dependencies to its own type.","/src/System.CommandLine/Completions/CompletionContext.cs","34","33","34","49"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method GetCommandArgumentRows is too closely tied to [[""Enumerable""|""file:///usr/share/dotnet/packs/Microsoft.NETCore.App.Ref/6.0.0/ref/net6.0/System.Linq.dll:0:0:0:0""]]: 4 dependencies to it, but only 0 dependencies to its own type.","/src/System.CommandLine/Help/HelpBuilder.cs","157","47","157","68"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method FormatArgumentUsage is too closely tied to [[""Stack<>""|""file:///usr/share/dotnet/packs/Microsoft.NETCore.App.Ref/6.0.0/ref/net6.0/System.Collections.dll:0:0:0:0""]]: 4 dependencies to it, but only 0 dependencies to its own type.
Method FormatArgumentUsage is too closely tied to [[""StringBuilder""|""file:///usr/share/dotnet/packs/Microsoft.NETCore.App.Ref/6.0.0/ref/net6.0/System.Runtime.dll:0:0:0:0""]]: 4 dependencies to it, but only 0 dependencies to its own type.","/src/System.CommandLine/Help/HelpBuilder.cs","273","24","273","42"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method WrapText is too closely tied to [[""String""|""file:///usr/share/dotnet/packs/Microsoft.NETCore.App.Ref/6.0.0/ref/net6.0/System.Runtime.dll:0:0:0:0""]]: 6 dependencies to it, but only 0 dependencies to its own type.","/src/System.CommandLine/Help/HelpBuilder.cs","346","44","346","51"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method GetArgumentUsageLabel is too closely tied to [[""String""|""file:///usr/share/dotnet/packs/Microsoft.NETCore.App.Ref/6.0.0/ref/net6.0/System.Runtime.dll:0:0:0:0""]]: 4 dependencies to it, but only 0 dependencies to its own type.","/src/System.CommandLine/Help/HelpBuilder.Default.cs","51","30","51","50"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method GetIdentifierSymbolUsageLabel is too closely tied to [[""Enumerable""|""file:///usr/share/dotnet/packs/Microsoft.NETCore.App.Ref/6.0.0/ref/net6.0/System.Linq.dll:0:0:0:0""]]: 4 dependencies to it, but only 1 dependencies to its own type.","/src/System.CommandLine/Help/HelpBuilder.Default.cs","108","30","108","58"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method StartProcess is too closely tied to [[""Process""|""file:///usr/share/dotnet/packs/Microsoft.NETCore.App.Ref/6.0.0/ref/net6.0/System.Diagnostics.Process.dll:0:0:0:0""]]: 7 dependencies to it, but only 0 dependencies to its own type.
Method StartProcess is too closely tied to [[""ProcessStartInfo""|""file:///usr/share/dotnet/packs/Microsoft.NETCore.App.Ref/6.0.0/ref/net6.0/System.Diagnostics.Process.dll:0:0:0:0""]]: 8 dependencies to it, but only 0 dependencies to its own type.","/src/System.CommandLine/Invocation/Process.cs","21","43","21","54"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method GetPossibleTokens is too closely tied to [[""Enumerable""|""file:///usr/share/dotnet/packs/Microsoft.NETCore.App.Ref/6.0.0/ref/net6.0/System.Linq.dll:0:0:0:0""]]: 6 dependencies to it, but only 0 dependencies to its own type.","/src/System.CommandLine/Invocation/TypoCorrection.cs","42","37","42","53"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method OnlyTake is too closely tied to [[""List<>""|""file:///usr/share/dotnet/packs/Microsoft.NETCore.App.Ref/6.0.0/ref/net6.0/System.Collections.dll:0:0:0:0""]]: 4 dependencies to it, but only 2 dependencies to its own type.","/src/System.CommandLine/Parsing/ArgumentResult.cs","55","21","55","28"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method Convert is too closely tied to [[""Argument""|""relative:///src/System.CommandLine/Argument.cs:15:27:15:34""]]: 4 dependencies to it, but only 2 dependencies to its own type.","/src/System.CommandLine/Parsing/ArgumentResult.cs","98","42","98","48"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method Parse is too closely tied to [[""ParseOperation""|""relative:///src/System.CommandLine/Parsing/ParseOperation.cs:8:20:8:33""]]: 5 dependencies to it, but only 1 dependencies to its own type.","/src/System.CommandLine/Parsing/Parser.cs","43","28","43","32"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method ValidateAndConvertOptionResult is too closely tied to [[""SymbolResult""|""relative:///src/System.CommandLine/Parsing/SymbolResult.cs:13:27:13:38""]]: 4 dependencies to it, but only 2 dependencies to its own type.","/src/System.CommandLine/Parsing/ParseResultVisitor.cs","419","22","419","51"
"Feature envy","A method that uses more methods or variables from another (unrelated) class than from its own class violates the principle of putting data and behavior in the same place.","recommendation","Method ValidateAndConvertArgumentResult is too closely tied to [[""ArgumentConversionResult""|""relative:///src/System.CommandLine/Binding/ArgumentConversionResult.cs:8:27:8:50""]]: 4 dependencies to it, but only 1 dependencies to its own type.","/src/System.CommandLine/Parsing/ParseResultVisitor.cs","476","22","476","53"
"Parameter by value","Using parameters by reference instead of value","recommendation","Method ParseCommandArguments has a parameter of ref type which can consume more energy than a non-ref type","/src/System.CommandLine/Parsing/ParseOperation.cs","108","22","108","42"
"Repeated conditionals","A conditional statement that occurs more than once within the same scope.","recommendation","Method ArgumentArity implements the same conditional statement in multiple locations within the same scope.","/src/System.CommandLine/ArgumentArity.cs","29","9","48","9"
"Repeated conditionals","A conditional statement that occurs more than once within the same scope.","recommendation","Method Default implements the same conditional statement in multiple locations within the same scope.","/src/System.CommandLine/ArgumentArity.cs","145","9","168","9"
"Repeated conditionals","A conditional statement that occurs more than once within the same scope.","recommendation","Method Add implements the same conditional statement in multiple locations within the same scope.","/src/System.CommandLine/CompletionSourceExtensions.cs","23","9","35","9"
"Repeated conditionals","A conditional statement that occurs more than once within the same scope.","recommendation","Method Add implements the same conditional statement in multiple locations within the same scope.","/src/System.CommandLine/CompletionSourceExtensions.cs","45","9","57","9"
"Repeated conditionals","A conditional statement that occurs more than once within the same scope.","recommendation","Method Add implements the same conditional statement in multiple locations within the same scope.","/src/System.CommandLine/CompletionSourceExtensions.cs","67","9","79","9"
"Repeated conditionals","A conditional statement that occurs more than once within the same scope.","recommendation","Method Equals implements the same conditional statement in multiple locations within the same scope.","/src/System.CommandLine/Completions/CompletionItem.cs","76","9","93","9"
"Repeated conditionals","A conditional statement that occurs more than once within the same scope.","recommendation","Method GetArgumentUsageLabel implements the same conditional statement in multiple locations within the same scope.","/src/System.CommandLine/Help/HelpBuilder.Default.cs","52","9","94","9"
"Repeated conditionals","A conditional statement that occurs more than once within the same scope.","recommendation","Method Write implements the same conditional statement in multiple locations within the same scope.","/src/System.CommandLine/Help/HelpBuilder.cs","49","9","76","9"
"Repeated conditionals","A conditional statement that occurs more than once within the same scope.","recommendation","Method WriteHeading implements the same conditional statement in multiple locations within the same scope.","/src/System.CommandLine/Help/HelpBuilder.cs","192","9","207","9"
"Repeated conditionals","A conditional statement that occurs more than once within the same scope.","recommendation","Method GetTwoColumnRow implements the same conditional statement in multiple locations within the same scope.","/src/System.CommandLine/Help/HelpBuilder.cs","403","9","480","9"
"Repeated conditionals","A conditional statement that occurs more than once within the same scope.","recommendation","Method StartProcess implements the same conditional statement in multiple locations within the same scope.","/src/System.CommandLine/Invocation/Process.cs","28","9","86","9"
"Repeated conditionals","A conditional statement that occurs more than once within the same scope.","recommendation","Method GetDistance implements the same conditional statement in multiple locations within the same scope.","/src/System.CommandLine/Invocation/TypoCorrection.cs","85","9","150","9"
"Repeated conditionals","A conditional statement that occurs more than once within the same scope.","recommendation","Method GetCompletions implements the same conditional statement in multiple locations within the same scope.","/src/System.CommandLine/Option.cs","212","9","236","9"
"Repeated conditionals","A conditional statement that occurs more than once within the same scope.","recommendation","Method Convert implements the same conditional statement in multiple locations within the same scope.","/src/System.CommandLine/Parsing/ArgumentResult.cs","99","9","171","9"
"Repeated conditionals","A conditional statement that occurs more than once within the same scope.","recommendation","Method Diagram implements the same conditional statement in multiple locations within the same scope.","/src/System.CommandLine/Parsing/ParseResultExtensions.cs","87","17","145","17"
"Repeated conditionals","A conditional statement that occurs more than once within the same scope.","recommendation","Method GetPrefixLength implements the same conditional statement in multiple locations within the same scope.","/src/System.CommandLine/Parsing/StringExtensions.cs","36","9","50","9"
"Repeated conditionals","A conditional statement that occurs more than once within the same scope.","recommendation","Method Tokenize implements the same conditional statement in multiple locations within the same scope.","/src/System.CommandLine/Parsing/StringExtensions.cs","89","13","217","13"
"Repeated conditionals","A conditional statement that occurs more than once within the same scope.","recommendation","Method GetOrCreateRootCommand implements the same conditional statement in multiple locations within the same scope.","/src/System.CommandLine/SymbolExtensions.cs","63","9","92","9"
"Repeated conditionals","A conditional statement that occurs more than once within the same scope.","recommendation","Method AddCommandLineDirectives implements the same conditional statement in multiple locations within the same scope.","/src/System.CommandLine.Hosting/DirectiveConfigurationExtensions.cs","14","9","31","9"
"Repeated conditionals","A conditional statement that occurs more than once within the same scope.","recommendation","Method UseCommandHandler implements the same conditional statement in multiple locations within the same scope.","/src/System.CommandLine.Hosting/HostingExtensions.cs","95","9","120","9"
"Non-short circuit","Not using short circuiting boolean operators can increase energy consumption.","warning","Operator ... | ... should be used with short circuiting","/src/System.CommandLine/Help/HelpBuilder.cs","266","24","266","85"
